sku;fecha;udsVenta
27;20210323;42
27;20210324;35
27;20210325;49
27;20210326;21
27;20210327;14
27;20210328;0
27;20210329;0
27;20210330;21
27;20210331;0
27;20210401;0
27;20210402;0
27;20210403;21
27;20210404;0
27;20210405;35
27;20210406;21
27;20210407;28
27;20210408;0
27;20210409;21
27;20210410;7
27;20210411;0
27;20210412;7
27;20210413;14
27;20210414;7
27;20210415;14
27;20210416;28
27;20210417;7
27;20210418;0
27;20210419;14
27;20210420;28
27;20210421;0
27;20210422;28
27;20210423;21
27;20210424;7
27;20210425;0
27;20210426;21
27;20210427;14
27;20210428;14
27;20210429;0
27;20210430;14
27;20210501;0
27;20210502;0
27;20210503;14
27;20210504;21
27;20210505;21
27;20210506;35
27;20210507;0
27;20210508;0
27;20210509;0
27;20210510;21
27;20210511;21
27;20210512;21
27;20210513;14
27;20210514;14
27;20210515;0
27;20210516;0
27;20210517;21
27;20210518;14
27;20210519;14
27;20210520;0
27;20210521;7
27;20210522;0
27;20210523;0
27;20210524;0
27;20210525;28
27;20210526;7
27;20210527;28
27;20210528;0
27;20210529;7
27;20210530;0
27;20210531;21
27;20210601;7
27;20210602;0
27;20210603;0
27;20210604;0
27;20210605;0
27;20210606;0
27;20210607;35
27;20210608;14
27;20210609;7
27;20210610;14
27;20210611;14
27;20210612;7
27;20210613;0
27;20210614;35
27;20210615;7
27;20210616;35
27;20210617;7
27;20210618;14
27;20210619;21
27;20210620;0
27;20210621;0
27;20210622;14
27;20210623;7
27;20210624;21
27;20210625;7
27;20210626;56
27;20210627;0
27;20210628;21
27;20210629;0
27;20210630;0
27;20210701;21
27;20210702;0
27;20210703;21
27;20210704;0
27;20210705;21
27;20210706;0
27;20210707;28
27;20210708;21
27;20210709;7
27;20210710;14
27;20210711;0
27;20210712;14
27;20210713;49
27;20210714;14
27;20210715;21
27;20210716;0
27;20210717;7
27;20210718;0
27;20210719;7
27;20210720;0
27;20210721;7
27;20210722;0
27;20210723;-7
27;20210724;7
27;20210725;0
27;20210726;14
27;20210727;0
27;20210728;14
27;20210729;28
27;20210730;7
27;20210731;0
27;20210801;0
27;20210802;0
27;20210803;0
27;20210804;28
27;20210805;14
27;20210806;7
27;20210807;0
27;20210808;0
27;20210809;7
27;20210810;28
27;20210811;7
27;20210812;7
27;20210813;0
27;20210814;14
27;20210815;0
27;20210816;14
27;20210817;0
27;20210818;21
27;20210819;7
27;20210820;7
27;20210821;0
27;20210822;0
27;20210823;21
27;20210824;0
27;20210825;7
27;20210826;7
27;20210827;7
27;20210828;7
27;20210829;0
27;20210830;14
27;20210831;21
27;20210901;0
27;20210902;21
27;20210903;28
27;20210904;0
27;20210905;0
27;20210906;49
27;20210907;21
27;20210908;0
27;20210909;0
27;20210910;28
27;20210911;21
27;20210912;0
27;20210913;35
27;20210914;14
27;20210915;35
27;20210916;70
27;20210917;7
27;20210918;7
27;20210919;0
27;20210920;0
27;20210921;7
27;20210922;14
27;20210923;7
27;20210924;7
27;20210925;7
27;20210926;0
27;20210927;14
27;20210928;7
27;20210929;28
27;20210930;14
27;20211001;0
27;20211002;7
27;20211003;0
27;20211004;21
27;20211005;14
27;20211006;7
27;20211007;7
27;20211008;21
27;20211009;7
27;20211010;0
27;20211011;0
27;20211012;0
27;20211013;0
27;20211014;0
27;20211015;0
27;20211016;0
27;20211017;0
27;20211018;0
27;20211019;0
27;20211020;0
27;20211021;0
27;20211022;0
27;20211023;-35
27;20211024;0
27;20211025;0
27;20211026;0
27;20211027;0
27;20211028;0
27;20211029;0
27;20211030;0
27;20211031;0
27;20211101;0
27;20211102;0
27;20211103;0
27;20211104;0
27;20211105;0
27;20211106;0
27;20211107;0
27;20211108;0
27;20211109;0
27;20211110;0
27;20211111;0
27;20211112;0
27;20211113;14
27;20211114;0
27;20211115;28
27;20211116;21
27;20211117;21
27;20211118;21
27;20211119;35
27;20211120;0
27;20211121;0
27;20211122;14
27;20211123;21
27;20211124;21
27;20211125;7
27;20211126;42
27;20211127;21
27;20211128;0
27;20211129;28
27;20211130;7
27;20211201;21
27;20211202;14
27;20211203;49
27;20211204;35
27;20211205;0
27;20211206;0
27;20211207;49
27;20211208;0
27;20211209;21
27;20211210;7
27;20211211;0
27;20211212;0
27;20211213;21
27;20211214;49
27;20211215;35
27;20211216;28
27;20211217;42
27;20211218;35
27;20211219;0
27;20211220;35
27;20211221;21
27;20211222;14
27;20211223;14
27;20211224;21
27;20211225;0
27;20211226;0
27;20211227;21
27;20211228;35
27;20211229;35
27;20211230;21
27;20211231;0
27;20220101;0
27;20220102;0
27;20220103;35
27;20220104;49
27;20220105;21
27;20220106;0
27;20220107;28
27;20220108;28
27;20220109;0
27;20220110;49
27;20220111;0
27;20220112;42
27;20220113;14
27;20220114;49
27;20220115;14
27;20220116;0
27;20220117;28
27;20220118;14
27;20220119;28
27;20220120;7
27;20220121;7
27;20220122;14
27;20220123;0
27;20220124;0
27;20220125;28
27;20220126;14
27;20220127;7
27;20220128;42
27;20220129;28
27;20220130;0
27;20220131;14
27;20220201;7
27;20220202;42
27;20220203;7
27;20220204;7
27;20220205;28
27;20220206;0
27;20220207;42
27;20220208;7
27;20220209;21
27;20220210;14
27;20220211;14
27;20220212;7
27;20220213;0
27;20220214;7
27;20220215;21
27;20220216;28
27;20220217;21
27;20220218;28
27;20220219;0
27;20220220;0
27;20220221;7
27;20220222;14
27;20220223;28
27;20220224;14
27;20220225;21
27;20220226;14
27;20220227;0
27;20220228;0
27;20220301;14
27;20220302;0
27;20220303;14
27;20220304;7
27;20220305;28
27;20220306;0
27;20220307;0
27;20220308;7
27;20220309;0
27;20220310;0
27;20220311;14
27;20220312;28
27;20220313;0
27;20220314;28
28;20200518;28
28;20200519;0
28;20200520;0
28;20200521;7
28;20200522;0
28;20200523;0
28;20200524;0
28;20200525;0
28;20200526;7
28;20200527;0
28;20200528;28
28;20200529;7
28;20200530;0
28;20200531;0
28;20200601;0
28;20200602;0
28;20200603;0
28;20200604;7
28;20200605;14
28;20200606;21
28;20200607;0
28;20200608;0
28;20200609;7
28;20200610;14
28;20200611;7
28;20200612;14
28;20200613;0
28;20200614;0
28;20200615;0
28;20200616;0
28;20200617;7
28;20200618;7
28;20200619;14
28;20200620;14
28;20200621;0
28;20200622;21
28;20200623;28
28;20200624;0
28;20200625;21
28;20200626;28
28;20200627;28
28;20200628;0
28;20200629;7
28;20200630;21
28;20200701;7
28;20200702;7
28;20200703;0
28;20200704;28
28;20200705;0
28;20200706;28
28;20200707;0
28;20200708;0
28;20200709;14
28;20200710;7
28;20200711;14
28;20200712;0
28;20200713;0
28;20200714;7
28;20200715;0
28;20200716;21
28;20200717;14
28;20200718;21
28;20200719;0
28;20200720;0
28;20200721;7
28;20200722;21
28;20200723;7
28;20200724;7
28;20200725;21
28;20200726;0
28;20200727;0
28;20200728;7
28;20200729;0
28;20200730;0
28;20200731;14
28;20200801;21
28;20200802;0
28;20200803;14
28;20200804;7
28;20200805;28
28;20200806;7
28;20200807;21
28;20200808;0
28;20200809;0
28;20200810;7
28;20200811;7
28;20200812;7
28;20200813;21
28;20200814;28
28;20200815;0
28;20200816;0
28;20200817;7
28;20200818;35
28;20200819;0
28;20200820;0
28;20200821;7
28;20200822;21
28;20200823;0
28;20200824;21
28;20200825;0
28;20200826;14
28;20200827;14
28;20200828;28
28;20200829;49
28;20200830;0
28;20200831;28
28;20200901;0
28;20200902;0
28;20200903;0
28;20200904;7
28;20200905;14
28;20200906;0
28;20200907;28
28;20200908;14
28;20200909;0
28;20200910;21
28;20200911;0
28;20200912;7
28;20200913;0
28;20200914;21
28;20200915;7
28;20200916;14
28;20200917;0
28;20200918;0
28;20200919;7
28;20200920;0
28;20200921;14
28;20200922;7
28;20200923;7
28;20200924;0
28;20200925;21
28;20200926;7
28;20200927;0
28;20200928;0
28;20200929;14
28;20200930;7
28;20201001;14
28;20201002;7
28;20201003;7
28;20201004;0
28;20201005;0
28;20201006;21
28;20201007;28
28;20201008;7
28;20201009;21
28;20201010;21
28;20201011;0
28;20201012;7
28;20201013;35
28;20201014;14
28;20201015;21
28;20201016;14
28;20201017;42
28;20201018;0
28;20201019;14
28;20201020;0
28;20201021;0
28;20201022;0
28;20201023;0
28;20201024;0
28;20201025;0
28;20201026;21
28;20201027;21
28;20201028;28
28;20201029;14
28;20201030;28
28;20201031;7
28;20201101;0
28;20201102;7
28;20201103;28
28;20201104;21
28;20201105;21
28;20201106;28
28;20201107;14
28;20201108;0
28;20201109;14
28;20201110;7
28;20201111;0
28;20201112;21
28;20201113;0
28;20201114;14
28;20201115;0
28;20201116;0
28;20201117;14
28;20201118;7
28;20201119;21
28;20201120;35
28;20201121;28
28;20201122;0
28;20201123;14
28;20201124;28
28;20201125;0
28;20201126;7
28;20201127;14
28;20201128;14
28;20201129;0
28;20201130;28
28;20201201;28
28;20201202;0
28;20201203;35
28;20201204;35
28;20201205;42
28;20201206;0
28;20201207;28
28;20201208;14
28;20201209;28
28;20201210;28
28;20201211;42
28;20201212;7
28;20201213;0
28;20201214;21
28;20201215;7
28;20201216;35
28;20201217;14
28;20201218;14
28;20201219;21
28;20201220;0
28;20201221;35
28;20201222;14
28;20201223;35
28;20201224;21
28;20201225;0
28;20201226;0
28;20201227;0
28;20201228;7
28;20201229;35
28;20201230;14
28;20201231;7
28;20210101;0
28;20210102;49
28;20210103;0
28;20210104;28
28;20210105;35
28;20210106;0
28;20210107;28
28;20210108;0
28;20210109;7
28;20210110;0
28;20210111;21
28;20210112;0
28;20210113;14
28;20210114;7
28;20210115;28
28;20210116;14
28;20210117;0
28;20210118;14
28;20210119;14
28;20210120;7
28;20210121;7
28;20210122;14
28;20210123;0
28;20210124;0
28;20210125;21
28;20210126;7
28;20210127;42
28;20210128;28
28;20210129;35
28;20210130;14
28;20210131;0
28;20210201;42
28;20210202;14
28;20210203;14
28;20210204;0
28;20210205;7
28;20210206;35
28;20210207;0
28;20210208;0
28;20210209;0
28;20210210;7
28;20210211;0
28;20210212;7
28;20210213;21
28;20210214;0
28;20210215;21
28;20210216;0
28;20210217;21
28;20210218;0
28;20210219;42
28;20210220;7
28;20210221;0
28;20210222;21
28;20210223;14
28;20210224;0
28;20210225;14
28;20210226;7
28;20210227;28
28;20210228;0
28;20210301;0
28;20210302;14
28;20210303;35
28;20210304;7
28;20210305;7
28;20210306;56
28;20210307;0
28;20210308;14
28;20210309;14
28;20210310;21
28;20210311;21
28;20210312;0
28;20210313;7
28;20210314;0
28;20210315;0
28;20210316;14
28;20210317;7
28;20210318;7
28;20210319;14
28;20210320;21
28;20210321;0
28;20210322;35
28;20210323;0
28;20210324;7
28;20210325;28
28;20210326;14
28;20210327;14
28;20210328;0
28;20210329;0
28;20210330;21
28;20210331;14
28;20210401;7
28;20210402;0
28;20210403;14
28;20210404;0
28;20210405;0
28;20210406;7
28;20210407;14
28;20210408;28
28;20210409;7
28;20210410;14
28;20210411;0
28;20210412;0
28;20210413;7
28;20210414;35
28;20210415;0
28;20210416;0
28;20210417;14
28;20210418;0
28;20210419;14
28;20210420;0
28;20210421;0
28;20210422;14
28;20210423;7
28;20210424;14
28;20210425;0
28;20210426;14
28;20210427;7
28;20210428;0
28;20210429;14
28;20210430;28
28;20210501;0
28;20210502;0
28;20210503;14
28;20210504;7
28;20210505;7
28;20210506;14
28;20210507;0
28;20210508;14
28;20210509;0
28;20210510;14
28;20210511;0
28;20210512;0
28;20210513;0
28;20210514;14
28;20210515;0
28;20210516;0
28;20210517;28
28;20210518;14
28;20210519;21
28;20210520;0
28;20210521;7
28;20210522;7
28;20210523;0
28;20210524;0
28;20210525;42
28;20210526;0
28;20210527;0
28;20210528;21
28;20210529;28
28;20210530;0
28;20210531;21
28;20210601;0
28;20210602;0
28;20210603;0
28;20210604;0
28;20210605;0
28;20210606;0
28;20210607;0
28;20210608;7
28;20210609;28
28;20210610;14
28;20210611;14
28;20210612;0
28;20210613;0
28;20210614;7
28;20210615;0
28;20210616;0
28;20210617;14
28;20210618;28
28;20210619;14
28;20210620;0
28;20210621;0
28;20210622;7
28;20210623;7
28;20210624;0
28;20210625;21
28;20210626;14
28;20210627;0
28;20210628;21
28;20210629;7
28;20210630;21
28;20210701;14
28;20210702;0
28;20210703;7
28;20210704;14
28;20210705;21
28;20210706;14
28;20210707;21
28;20210708;35
28;20210709;28
28;20210710;14
28;20210711;0
28;20210712;0
28;20210713;21
28;20210714;7
28;20210715;0
28;20210716;14
28;20210717;42
28;20210718;0
28;20210719;0
28;20210720;14
28;20210721;0
28;20210722;0
28;20210723;0
28;20210724;7
28;20210725;0
28;20210726;0
28;20210727;0
28;20210728;14
28;20210729;7
28;20210730;35
28;20210731;14
28;20210801;0
28;20210802;7
28;20210803;7
28;20210804;21
28;20210805;14
28;20210806;35
28;20210807;28
28;20210808;0
28;20210809;7
28;20210810;28
28;20210811;7
28;20210812;35
28;20210813;7
28;20210814;7
28;20210815;0
28;20210816;0
28;20210817;35
28;20210818;28
28;20210819;7
28;20210820;7
28;20210821;28
28;20210822;0
28;20210823;35
28;20210824;0
28;20210825;35
28;20210826;0
28;20210827;7
28;20210828;7
28;20210829;0
28;20210830;14
28;20210831;21
28;20210901;21
28;20210902;28
28;20210903;21
28;20210904;14
28;20210905;0
28;20210906;14
28;20210907;0
28;20210908;14
28;20210909;14
28;20210910;28
28;20210911;0
28;20210912;0
28;20210913;21
28;20210914;0
28;20210915;28
28;20210916;28
28;20210917;14
28;20210918;28
28;20210919;0
28;20210920;21
28;20210921;28
28;20210922;7
28;20210923;14
28;20210924;21
28;20210925;0
28;20210926;0
28;20210927;7
28;20210928;35
28;20210929;35
28;20210930;14
28;20211001;14
28;20211002;21
28;20211003;0
28;20211004;0
28;20211005;0
28;20211006;0
28;20211007;0
28;20211008;0
28;20211009;0
28;20211010;0
28;20211011;0
28;20211012;0
28;20211013;0
28;20211014;0
28;20211015;0
28;20211016;0
28;20211017;0
28;20211018;0
28;20211019;0
28;20211020;0
28;20211021;0
28;20211022;0
28;20211023;0
28;20211024;0
28;20211025;0
28;20211026;0
28;20211027;0
28;20211028;0
28;20211029;0
28;20211030;0
28;20211031;0
28;20211101;0
28;20211102;0
28;20211103;0
28;20211104;0
28;20211105;0
28;20211106;0
28;20211107;0
28;20211108;0
28;20211109;0
28;20211110;0
28;20211111;0
28;20211112;0
28;20211113;0
28;20211114;0
28;20211115;0
28;20211116;0
28;20211117;0
28;20211118;0
28;20211119;0
28;20211120;0
28;20211121;0
28;20211122;0
28;20211123;49
28;20211124;28
28;20211125;42
28;20211126;42
28;20211127;35
28;20211128;0
28;20211129;42
28;20211130;21
28;20211201;14
28;20211202;14
28;20211203;0
28;20211204;0
28;20211205;0
28;20211206;0
28;20211207;0
28;20211208;0
28;20211209;0
28;20211210;7
28;20211211;70
28;20211212;7
28;20211213;21
28;20211214;21
28;20211215;14
28;20211216;42
28;20211217;28
28;20211218;42
28;20211219;0
28;20211220;28
28;20211221;7
28;20211222;35
28;20211223;49
28;20211224;21
28;20211225;0
28;20211226;0
28;20211227;21
28;20211228;63
28;20211229;28
28;20211230;0
28;20211231;14
28;20220101;0
28;20220102;0
28;20220103;35
28;20220104;0
28;20220105;7
28;20220106;0
28;20220107;35
28;20220108;70
28;20220109;0
28;20220110;42
28;20220111;14
28;20220112;21
28;20220113;14
28;20220114;21
28;20220115;35
28;20220116;0
28;20220117;0
28;20220118;28
28;20220119;0
28;20220120;21
28;20220121;35
28;20220122;42
28;20220123;0
28;20220124;21
28;20220125;35
28;20220126;21
28;20220127;0
28;20220128;28
28;20220129;28
28;20220130;0
28;20220131;14
28;20220201;21
28;20220202;0
28;20220203;0
28;20220204;0
28;20220205;21
28;20220206;0
28;20220207;7
28;20220208;14
28;20220209;14
28;20220210;21
28;20220211;21
28;20220212;35
28;20220213;0
28;20220214;21
28;20220215;14
28;20220216;0
28;20220217;49
28;20220218;35
28;20220219;49
28;20220220;0
28;20220221;7
28;20220222;7
28;20220223;21
28;20220224;0
28;20220225;14
28;20220226;28
28;20220227;0
28;20220228;7
28;20220301;7
28;20220302;7
28;20220303;7
28;20220304;14
28;20220305;21
28;20220306;0
28;20220307;42
28;20220308;7
28;20220309;28
28;20220310;28
28;20220311;14
28;20220312;35
28;20220313;0
28;20220314;35
29;20200518;7
29;20200519;21
29;20200520;14
29;20200521;14
29;20200522;14
29;20200523;7
29;20200524;0
29;20200525;7
29;20200526;21
29;20200527;7
29;20200528;7
29;20200529;0
29;20200530;0
29;20200531;0
29;20200601;0
29;20200602;14
29;20200603;21
29;20200604;0
29;20200605;14
29;20200606;0
29;20200607;0
29;20200608;21
29;20200609;14
29;20200610;14
29;20200611;0
29;20200612;7
29;20200613;14
29;20200614;0
29;20200615;49
29;20200616;21
29;20200617;0
29;20200618;0
29;20200619;7
29;20200620;14
29;20200621;0
29;20200622;7
29;20200623;7
29;20200624;0
29;20200625;7
29;20200626;7
29;20200627;28
29;20200628;0
29;20200629;42
29;20200630;7
29;20200701;14
29;20200702;7
29;20200703;28
29;20200704;21
29;20200705;0
29;20200706;7
29;20200707;7
29;20200708;14
29;20200709;0
29;20200710;14
29;20200711;28
29;20200712;0
29;20200713;7
29;20200714;7
29;20200715;14
29;20200716;14
29;20200717;0
29;20200718;28
29;20200719;0
29;20200720;42
29;20200721;7
29;20200722;14
29;20200723;35
29;20200724;14
29;20200725;14
29;20200726;0
29;20200727;0
29;20200728;14
29;20200729;14
29;20200730;21
29;20200731;35
29;20200801;14
29;20200802;0
29;20200803;14
29;20200804;21
29;20200805;0
29;20200806;0
29;20200807;21
29;20200808;21
29;20200809;0
29;20200810;14
29;20200811;14
29;20200812;14
29;20200813;7
29;20200814;35
29;20200815;0
29;20200816;0
29;20200817;7
29;20200818;28
29;20200819;7
29;20200820;14
29;20200821;7
29;20200822;7
29;20200823;0
29;20200824;21
29;20200825;14
29;20200826;21
29;20200827;7
29;20200828;0
29;20200829;7
29;20200830;0
29;20200831;42
29;20200901;0
29;20200902;21
29;20200903;0
29;20200904;14
29;20200905;0
29;20200906;0
29;20200907;7
29;20200908;7
29;20200909;42
29;20200910;7
29;20200911;0
29;20200912;7
29;20200913;0
29;20200914;14
29;20200915;14
29;20200916;28
29;20200917;14
29;20200918;0
29;20200919;7
29;20200920;0
29;20200921;14
29;20200922;14
29;20200923;0
29;20200924;0
29;20200925;0
29;20200926;0
29;20200927;0
29;20200928;7
29;20200929;0
29;20200930;7
29;20201001;7
29;20201002;14
29;20201003;28
29;20201004;0
29;20201005;21
29;20201006;14
29;20201007;7
29;20201008;28
29;20201009;28
29;20201010;28
29;20201011;0
29;20201012;0
29;20201013;7
29;20201014;14
29;20201015;7
29;20201016;14
29;20201017;28
29;20201018;0
29;20201019;14
29;20201020;21
29;20201021;21
29;20201022;14
29;20201023;7
29;20201024;14
29;20201025;0
29;20201026;21
29;20201027;21
29;20201028;7
29;20201029;7
29;20201030;7
29;20201031;14
29;20201101;0
29;20201102;21
29;20201103;0
29;20201104;7
29;20201105;7
29;20201106;7
29;20201107;14
29;20201108;0
29;20201109;7
29;20201110;49
29;20201111;14
29;20201112;7
29;20201113;14
29;20201114;28
29;20201115;0
29;20201116;21
29;20201117;7
29;20201118;14
29;20201119;14
29;20201120;7
29;20201121;14
29;20201122;0
29;20201123;14
29;20201124;7
29;20201125;14
29;20201126;14
29;20201127;35
29;20201128;7
29;20201129;0
29;20201130;21
29;20201201;7
29;20201202;28
29;20201203;35
29;20201204;0
29;20201205;0
29;20201206;0
29;20201207;42
29;20201208;0
29;20201209;7
29;20201210;0
29;20201211;14
29;20201212;14
29;20201213;0
29;20201214;28
29;20201215;14
29;20201216;42
29;20201217;14
29;20201218;14
29;20201219;35
29;20201220;0
29;20201221;28
29;20201222;7
29;20201223;14
29;20201224;0
29;20201225;0
29;20201226;0
29;20201227;7
29;20201228;21
29;20201229;14
29;20201230;0
29;20201231;14
29;20210101;0
29;20210102;7
29;20210103;0
29;20210104;0
29;20210105;49
29;20210106;0
29;20210107;7
29;20210108;42
29;20210109;0
29;20210110;0
29;20210111;35
29;20210112;21
29;20210113;14
29;20210114;14
29;20210115;7
29;20210116;7
29;20210117;0
29;20210118;0
29;20210119;7
29;20210120;14
29;20210121;7
29;20210122;21
29;20210123;42
29;20210124;0
29;20210125;21
29;20210126;14
29;20210127;21
29;20210128;7
29;20210129;35
29;20210130;7
29;20210131;0
29;20210201;7
29;20210202;14
29;20210203;21
29;20210204;21
29;20210205;0
29;20210206;14
29;20210207;0
29;20210208;7
29;20210209;21
29;20210210;14
29;20210211;14
29;20210212;14
29;20210213;14
29;20210214;0
29;20210215;14
29;20210216;28
29;20210217;21
29;20210218;0
29;20210219;14
29;20210220;7
29;20210221;0
29;20210222;21
29;20210223;42
29;20210224;7
29;20210225;14
29;20210226;14
29;20210227;28
29;20210228;0
29;20210301;0
29;20210302;35
29;20210303;35
29;20210304;21
29;20210305;14
29;20210306;14
29;20210307;0
29;20210308;28
29;20210309;35
29;20210310;7
29;20210311;7
29;20210312;0
29;20210313;56
29;20210314;0
29;20210315;0
29;20210316;0
29;20210317;0
29;20210318;28
29;20210319;49
29;20210320;35
29;20210321;0
29;20210322;35
29;20210323;49
29;20210324;0
29;20210325;7
29;20210326;21
29;20210327;21
29;20210328;0
29;20210329;21
29;20210330;7
29;20210331;7
29;20210401;21
29;20210402;0
29;20210403;0
29;20210404;0
29;20210405;0
29;20210406;28
29;20210407;0
29;20210408;7
29;20210409;14
29;20210410;14
29;20210411;0
29;20210412;28
29;20210413;14
29;20210414;28
29;20210415;7
29;20210416;21
29;20210417;21
29;20210418;0
29;20210419;7
29;20210420;7
29;20210421;0
29;20210422;14
29;20210423;21
29;20210424;21
29;20210425;0
29;20210426;35
29;20210427;14
29;20210428;0
29;20210429;7
29;20210430;14
29;20210501;0
29;20210502;0
29;20210503;21
29;20210504;21
29;20210505;0
29;20210506;14
29;20210507;42
29;20210508;7
29;20210509;0
29;20210510;21
29;20210511;0
29;20210512;7
29;20210513;14
29;20210514;14
29;20210515;14
29;20210516;0
29;20210517;28
29;20210518;7
29;20210519;21
29;20210520;14
29;20210521;0
29;20210522;14
29;20210523;0
29;20210524;0
29;20210525;35
29;20210526;21
29;20210527;21
29;20210528;42
29;20210529;14
29;20210530;0
29;20210531;56
29;20210601;14
29;20210602;7
29;20210603;0
29;20210604;7
29;20210605;42
29;20210606;0
29;20210607;0
29;20210608;14
29;20210609;7
29;20210610;21
29;20210611;35
29;20210612;0
29;20210613;0
29;20210614;21
29;20210615;0
29;20210616;0
29;20210617;7
29;20210618;42
29;20210619;0
29;20210620;0
29;20210621;21
29;20210622;7
29;20210623;28
29;20210624;0
29;20210625;21
29;20210626;7
29;20210627;0
29;20210628;21
29;20210629;42
29;20210630;21
29;20210701;28
29;20210702;14
29;20210703;7
29;20210704;0
29;20210705;7
29;20210706;28
29;20210707;21
29;20210708;7
29;20210709;21
29;20210710;7
29;20210711;0
29;20210712;7
29;20210713;14
29;20210714;21
29;20210715;21
29;20210716;21
29;20210717;14
29;20210718;0
29;20210719;28
29;20210720;7
29;20210721;42
29;20210722;7
29;20210723;35
29;20210724;35
29;20210725;0
29;20210726;28
29;20210727;0
29;20210728;14
29;20210729;14
29;20210730;28
29;20210731;14
29;20210801;0
29;20210802;14
29;20210803;21
29;20210804;21
29;20210805;14
29;20210806;7
29;20210807;21
29;20210808;0
29;20210809;21
29;20210810;21
29;20210811;42
29;20210812;0
29;20210813;0
29;20210814;0
29;20210815;0
29;20210816;0
29;20210817;28
29;20210818;7
29;20210819;49
29;20210820;14
29;20210821;7
29;20210822;0
29;20210823;28
29;20210824;14
29;20210825;14
29;20210826;21
29;20210827;35
29;20210828;7
29;20210829;0
29;20210830;21
29;20210831;7
29;20210901;21
29;20210902;35
29;20210903;28
29;20210904;21
29;20210905;0
29;20210906;7
29;20210907;56
29;20210908;42
29;20210909;21
29;20210910;21
29;20210911;0
29;20210912;0
29;20210913;14
29;20210914;14
29;20210915;0
29;20210916;14
29;20210917;7
29;20210918;28
29;20210919;0
29;20210920;0
29;20210921;14
29;20210922;14
29;20210923;7
29;20210924;7
29;20210925;14
29;20210926;0
29;20210927;21
29;20210928;56
29;20210929;0
29;20210930;21
29;20211001;14
29;20211002;7
29;20211003;0
29;20211004;0
29;20211005;35
29;20211006;35
29;20211007;28
29;20211008;14
29;20211009;7
29;20211010;0
29;20211011;28
29;20211012;0
29;20211013;14
29;20211014;21
29;20211015;35
29;20211016;14
29;20211017;0
29;20211018;7
29;20211019;42
29;20211020;21
29;20211021;0
29;20211022;7
29;20211023;21
29;20211024;0
29;20211025;14
29;20211026;7
29;20211027;70
29;20211028;35
29;20211029;0
29;20211030;14
29;20211031;0
29;20211101;0
29;20211102;28
29;20211103;7
29;20211104;21
29;20211105;14
29;20211106;21
29;20211107;0
29;20211108;7
29;20211109;42
29;20211110;7
29;20211111;35
29;20211112;7
29;20211113;7
29;20211114;0
29;20211115;7
29;20211116;21
29;20211117;14
29;20211118;35
29;20211119;21
29;20211120;14
29;20211121;0
29;20211122;7
29;20211123;7
29;20211124;21
29;20211125;0
29;20211126;21
29;20211127;14
29;20211128;0
29;20211129;56
29;20211130;21
29;20211201;7
29;20211202;21
29;20211203;35
29;20211204;0
29;20211205;0
29;20211206;7
29;20211207;49
29;20211208;0
29;20211209;14
29;20211210;7
29;20211211;28
29;20211212;0
29;20211213;0
29;20211214;14
29;20211215;7
29;20211216;7
29;20211217;14
29;20211218;7
29;20211219;0
29;20211220;7
29;20211221;21
29;20211222;14
29;20211223;0
29;20211224;7
29;20211225;0
29;20211226;0
29;20211227;28
29;20211228;21
29;20211229;21
29;20211230;0
29;20211231;7
29;20220101;0
29;20220102;0
29;20220103;42
29;20220104;14
29;20220105;28
29;20220106;0
29;20220107;35
29;20220108;28
29;20220109;0
29;20220110;21
29;20220111;14
29;20220112;21
29;20220113;42
29;20220114;7
29;20220115;21
29;20220116;0
29;20220117;21
29;20220118;14
29;20220119;14
29;20220120;14
29;20220121;21
29;20220122;35
29;20220123;0
29;20220124;14
29;20220125;7
29;20220126;21
29;20220127;21
29;20220128;7
29;20220129;21
29;20220130;0
29;20220131;7
29;20220201;7
29;20220202;0
29;20220203;7
29;20220204;63
29;20220205;14
29;20220206;0
29;20220207;7
29;20220208;14
29;20220209;14
29;20220210;63
29;20220211;28
29;20220212;7
29;20220213;0
29;20220214;7
29;20220215;0
29;20220216;14
29;20220217;14
29;20220218;0
29;20220219;21
29;20220220;0
29;20220221;0
29;20220222;7
29;20220223;14
29;20220224;14
29;20220225;14
29;20220226;14
29;20220227;0
29;20220228;0
29;20220301;7
29;20220302;21
29;20220303;21
29;20220304;7
29;20220305;0
29;20220306;0
29;20220307;21
29;20220308;14
29;20220309;14
29;20220310;7
29;20220311;21
29;20220312;0
29;20220313;0
29;20220314;28
30;20200608;7
30;20200609;28
30;20200610;7
30;20200611;49
30;20200612;0
30;20200613;35
30;20200614;0
30;20200615;21
30;20200616;21
30;20200617;7
30;20200618;14
30;20200619;0
30;20200620;7
30;20200621;0
30;20200622;14
30;20200623;35
30;20200624;0
30;20200625;21
30;20200626;14
30;20200627;7
30;20200628;0
30;20200629;0
30;20200630;0
30;20200701;0
30;20200702;0
30;20200703;7
30;20200704;35
30;20200705;35
30;20200706;14
30;20200707;21
30;20200708;0
30;20200709;0
30;20200710;21
30;20200711;35
30;20200712;0
30;20200713;21
30;20200714;14
30;20200715;56
30;20200716;14
30;20200717;0
30;20200718;7
30;20200719;0
30;20200720;7
30;20200721;0
30;20200722;14
30;20200723;0
30;20200724;7
30;20200725;35
30;20200726;0
30;20200727;42
30;20200728;35
30;20200729;7
30;20200730;21
30;20200731;14
30;20200801;49
30;20200802;0
30;20200803;35
30;20200804;7
30;20200805;21
